importer,partner,year,value,geo,iso3,tnlg_M_2021,tnlg_M_2023,tnlg_M_2024,tnlg_M_2025,tnlg_F_2021,tnlg_F_2023,tnlg_F_2024,tnlg_F_2025,tml_M_2021,tml_M_2023,tml_M_2024,tml_M_2025,ttm_M_2021,ttm_M_2023,ttm_M_2024,ttm_M_2025,tir_M_2021,tir_M_2023,tir_M_2024,tir_M_2025,tnlg_C_2021,tnlg_C_2023,tnlg_C_2024,tnlg_C_2025,tnlg_J_2021,tnlg_J_2023,tnlg_J_2024,tnlg_J_2025,tnlg_N_2021,tnlg_N_2023,tnlg_N_2024,tnlg_N_2025,tany_C_2021,tany_C_2023,tany_C_2024,tany_C_2025,tany_J_2021,tany_J_2023,tany_J_2024,tany_J_2025,tany_M_2021,tany_F_2021,tany_M_2023,tany_F_2023,tany_M_2024,tany_F_2024,tany_M_2025,tany_F_2025,d_tnlg_M_2124,d_tnlg_M_2324,d_tnlg_F_2124,d_tnlg_F_2324,d_tml_M_2324,d_ttm_M_2324,d_tir_M_2324,d_tany_M_2124,d_tnlg_J_2324,d_tnlg_C_2324,d_tnlg_N_2324,country,logv,post,post24,post_x_d_tnlg_M_2324,p24_x_d_tnlg_M_2324,post_x_d_tnlg_M_2124,p24_x_d_tnlg_M_2124,post_x_d_tnlg_F_2324,p24_x_d_tnlg_F_2324,post_x_d_tml_M_2324,p24_x_d_tml_M_2324,post_x_d_ttm_M_2324,p24_x_d_ttm_M_2324,post_x_d_tir_M_2324,p24_x_d_tir_M_2324,post_x_d_tany_M_2124,p24_x_d_tany_M_2124,post_x_d_tnlg_J_2324,p24_x_d_tnlg_J_2324,post_x_d_tnlg_C_2324,p24_x_d_tnlg_C_2324,post_x_d_tnlg_N_2324,p24_x_d_tnlg_N_2324,post_x_tnlg_M_2024,p24_x_tnlg_M_2024
GRC,VNM,2020,1.151112,EL,GRC,0.65,1.8,7.23,13.95,0.0,0.3,1.84,1.75,2.95,3.37,9.59,12.86,2.75,3.83,13.13,24.0,0.5,2.15,4.31,6.38,0.17,0.95,1.37,2.54,1.91,5.92,14.98,27.45,0.0,1.14,6.9,7.19,5.35,5.19,7.48,7.77,11.16,17.5,25.63,43.93,9.2,2.82,8.67,3.4,21.02,5.17,30.81,6.96,6.58,5.430000000000001,1.84,1.54,6.22,9.3,2.1599999999999997,11.82,9.06,0.42000000000000015,5.760000000000001,Greece,0.1407284316955916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GRC,IND,2019,8.990945,EL,GRC,0.65,1.8,7.23,13.95,0.0,0.3,1.84,1.75,2.95,3.37,9.59,12.86,2.75,3.83,13.13,24.0,0.5,2.15,4.31,6.38,0.17,0.95,1.37,2.54,1.91,5.92,14.98,27.45,0.0,1.14,6.9,7.19,5.35,5.19,7.48,7.77,11.16,17.5,25.63,43.93,9.2,2.82,8.67,3.4,21.02,5.17,30.81,6.96,6.58,5.430000000000001,1.84,1.54,6.22,9.3,2.1599999999999997,11.82,9.06,0.42000000000000015,5.760000000000001,Greece,2.196217959755586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GRC,PHL,2019,3.167282,EL,GRC,0.65,1.8,7.23,13.95,0.0,0.3,1.84,1.75,2.95,3.37,9.59,12.86,2.75,3.83,13.13,24.0,0.5,2.15,4.31,6.38,0.17,0.95,1.37,2.54,1.91,5.92,14.98,27.45,0.0,1.14,6.9,7.19,5.35,5.19,7.48,7.77,11.16,17.5,25.63,43.93,9.2,2.82,8.67,3.4,21.02,5.17,30.81,6.96,6.58,5.430000000000001,1.84,1.54,6.22,9.3,2.1599999999999997,11.82,9.06,0.42000000000000015,5.760000000000001,Greece,1.1528738068509916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GRC,VNM,2019,0.403598,EL,GRC,0.65,1.8,7.23,13.95,0.0,0.3,1.84,1.75,2.95,3.37,9.59,12.86,2.75,3.83,13.13,24.0,0.5,2.15,4.31,6.38,0.17,0.95,1.37,2.54,1.91,5.92,14.98,27.45,0.0,1.14,6.9,7.19,5.35,5.19,7.48,7.77,11.16,17.5,25.63,43.93,9.2,2.82,8.67,3.4,21.02,5.17,30.81,6.96,6.58,5.430000000000001,1.84,1.54,6.22,9.3,2.1599999999999997,11.82,9.06,0.42000000000000015,5.760000000000001,Greece,-0.9073359459163487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CZE,IND,2022,76.588443,CZ,CZE,3.49,0.45,10.71,25.19,0.0,0.0,1.14,5.85,2.65,3.55,10.65,14.0,3.61,5.68,11.44,12.32,1.39,2.25,2.96,3.13,0.33,0.39,4.05,10.03,4.61,6.65,27.29,51.71,0.21,1.1,4.16,8.96,4.19,6.01,9.55,16.73,21.22,24.76,46.49,60.49,9.28,0.35,9.42,1.34,22.09,2.35,33.31,7.84,7.220000000000001,10.260000000000002,1.14,1.14,7.1000000000000005,5.76,0.71,12.81,20.64,3.6599999999999997,3.06,Czechia,4.338446190690187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CZE,PHL,2022,10.266681,CZ,CZE,3.49,0.45,10.71,25.19,0.0,0.0,1.14,5.85,2.65,3.55,10.65,14.0,3.61,5.68,11.44,12.32,1.39,2.25,2.96,3.13,0.33,0.39,4.05,10.03,4.61,6.65,27.29,51.71,0.21,1.1,4.16,8.96,4.19,6.01,9.55,16.73,21.22,24.76,46.49,60.49,9.28,0.35,9.42,1.34,22.09,2.35,33.31,7.84,7.220000000000001,10.260000000000002,1.14,1.14,7.1000000000000005,5.76,0.71,12.81,20.64,3.6599999999999997,3.06,Czechia,2.3289037974143407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CZE,VNM,2022,6.095782,CZ,CZE,3.49,0.45,10.71,25.19,0.0,0.0,1.14,5.85,2.65,3.55,10.65,14.0,3.61,5.68,11.44,12.32,1.39,2.25,2.96,3.13,0.33,0.39,4.05,10.03,4.61,6.65,27.29,51.71,0.21,1.1,4.16,8.96,4.19,6.01,9.55,16.73,21.22,24.76,46.49,60.49,9.28,0.35,9.42,1.34,22.09,2.35,33.31,7.84,7.220000000000001,10.260000000000002,1.14,1.14,7.1000000000000005,5.76,0.71,12.81,20.64,3.6599999999999997,3.06,Czechia,1.807597056590044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FIN,IND,2022,112.30543,FI,FIN,3.88,11.17,30.02,43.6,2.19,0.86,6.61,9.2,15.99,13.51,19.24,33.55,13.3,14.47,29.5,61.12,9.08,5.39,12.88,18.63,1.45,2.0,12.02,,7.68,16.65,44.01,56.1,3.52,2.37,9.8,21.55,16.25,12.98,20.75,,40.64,48.19,66.43,79.79,29.63,9.39,31.54,5.18,48.46,11.26,74.75,24.01,26.14,18.85,4.42,5.75,5.729999999999999,15.03,7.490000000000001,18.830000000000002,27.36,10.02,7.430000000000001,Finland,4.721222213202339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FIN,PHL,2022,9.458233,FI,FIN,3.88,11.17,30.02,43.6,2.19,0.86,6.61,9.2,15.99,13.51,19.24,33.55,13.3,14.47,29.5,61.12,9.08,5.39,12.88,18.63,1.45,2.0,12.02,,7.68,16.65,44.01,56.1,3.52,2.37,9.8,21.55,16.25,12.98,20.75,,40.64,48.19,66.43,79.79,29.63,9.39,31.54,5.18,48.46,11.26,74.75,24.01,26.14,18.85,4.42,5.75,5.729999999999999,15.03,7.490000000000001,18.830000000000002,27.36,10.02,7.430000000000001,Finland,2.246885579147677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FIN,VNM,2022,5.069225,FI,FIN,3.88,11.17,30.02,43.6,2.19,0.86,6.61,9.2,15.99,13.51,19.24,33.55,13.3,14.47,29.5,61.12,9.08,5.39,12.88,18.63,1.45,2.0,12.02,,7.68,16.65,44.01,56.1,3.52,2.37,9.8,21.55,16.25,12.98,20.75,,40.64,48.19,66.43,79.79,29.63,9.39,31.54,5.18,48.46,11.26,74.75,24.01,26.14,18.85,4.42,5.75,5.729999999999999,15.03,7.490000000000001,18.830000000000002,27.36,10.02,7.430000000000001,Finland,1.623187945958265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FIN,IND,2018,82.519626,FI,FIN,3.88,11.17,30.02,43.6,2.19,0.86,6.61,9.2,15.99,13.51,19.24,33.55,13.3,14.47,29.5,61.12,9.08,5.39,12.88,18.63,1.45,2.0,12.02,,7.68,16.65,44.01,56.1,3.52,2.37,9.8,21.55,16.25,12.98,20.75,,40.64,48.19,66.43,79.79,29.63,9.39,31.54,5.18,48.46,11.26,74.75,24.01,26.14,18.85,4.42,5.75,5.729999999999999,15.03,7.490000000000001,18.830000000000002,27.36,10.02,7.430000000000001,Finland,4.413036155958171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FIN,PHL,2018,10.014282,FI,FIN,3.88,11.17,30.02,43.6,2.19,0.86,6.61,9.2,15.99,13.51,19.24,33.55,13.3,14.47,29.5,61.12,9.08,5.39,12.88,18.63,1.45,2.0,12.02,,7.68,16.65,44.01,56.1,3.52,2.37,9.8,21.55,16.25,12.98,20.75,,40.64,48.19,66.43,79.79,29.63,9.39,31.54,5.18,48.46,11.26,74.75,24.01,26.14,18.85,4.42,5.75,5.729999999999999,15.03,7.490000000000001,18.830000000000002,27.36,10.02,7.430000000000001,Finland,2.304012274086446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FIN,VNM,2018,3.426106,FI,FIN,3.88,11.17,30.02,43.6,2.19,0.86,6.61,9.2,15.99,13.51,19.24,33.55,13.3,14.47,29.5,61.12,9.08,5.39,12.88,18.63,1.45,2.0,12.02,,7.68,16.65,44.01,56.1,3.52,2.37,9.8,21.55,16.25,12.98,20.75,,40.64,48.19,66.43,79.79,29.63,9.39,31.54,5.18,48.46,11.26,74.75,24.01,26.14,18.85,4.42,5.75,5.729999999999999,15.03,7.490000000000001,18.830000000000002,27.36,10.02,7.430000000000001,Finland,1.2314243392948705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FIN,IND,2023,274.525546,FI,FIN,3.88,11.17,30.02,43.6,2.19,0.86,6.61,9.2,15.99,13.51,19.24,33.55,13.3,14.47,29.5,61.12,9.08,5.39,12.88,18.63,1.45,2.0,12.02,,7.68,16.65,44.01,56.1,3.52,2.37,9.8,21.55,16.25,12.98,20.75,,40.64,48.19,66.43,79.79,29.63,9.39,31.54,5.18,48.46,11.26,74.75,24.01,26.14,18.85,4.42,5.75,5.729999999999999,15.03,7.490000000000001,18.830000000000002,27.36,10.02,7.430000000000001,Finland,5.6150443203717,1.0,0.0,18.85,0.0,26.14,0.0,5.75,0.0,5.729999999999999,0.0,15.03,0.0,7.490000000000001,0.0,18.830000000000002,0.0,27.36,0.0,10.02,0.0,7.430000000000001,0.0,30.02,0.0
FIN,PHL,2023,19.463433,FI,FIN,3.88,11.17,30.02,43.6,2.19,0.86,6.61,9.2,15.99,13.51,19.24,33.55,13.3,14.47,29.5,61.12,9.08,5.39,12.88,18.63,1.45,2.0,12.02,,7.68,16.65,44.01,56.1,3.52,2.37,9.8,21.55,16.25,12.98,20.75,,40.64,48.19,66.43,79.79,29.63,9.39,31.54,5.18,48.46,11.26,74.75,24.01,26.14,18.85,4.42,5.75,5.729999999999999,15.03,7.490000000000001,18.830000000000002,27.36,10.02,7.430000000000001,Finland,2.968537474354078,1.0,0.0,18.85,0.0,26.14,0.0,5.75,0.0,5.729999999999999,0.0,15.03,0.0,7.490000000000001,0.0,18.830000000000002,0.0,27.36,0.0,10.02,0.0,7.430000000000001,0.0,30.02,0.0
FIN,VNM,2023,5.855045,FI,FIN,3.88,11.17,30.02,43.6,2.19,0.86,6.61,9.2,15.99,13.51,19.24,33.55,13.3,14.47,29.5,61.12,9.08,5.39,12.88,18.63,1.45,2.0,12.02,,7.68,16.65,44.01,56.1,3.52,2.37,9.8,21.55,16.25,12.98,20.75,,40.64,48.19,66.43,79.79,29.63,9.39,31.54,5.18,48.46,11.26,74.75,24.01,26.14,18.85,4.42,5.75,5.729999999999999,15.03,7.490000000000001,18.830000000000002,27.36,10.02,7.430000000000001,Finland,1.7673036827588304,1.0,0.0,18.85,0.0,26.14,0.0,5.75,0.0,5.729999999999999,0.0,15.03,0.0,7.490000000000001,0.0,18.830000000000002,0.0,27.36,0.0,10.02,0.0,7.430000000000001,0.0,30.02,0.0
CZE,IND,2018,25.787188,CZ,CZE,3.49,0.45,10.71,25.19,0.0,0.0,1.14,5.85,2.65,3.55,10.65,14.0,3.61,5.68,11.44,12.32,1.39,2.25,2.96,3.13,0.33,0.39,4.05,10.03,4.61,6.65,27.29,51.71,0.21,1.1,4.16,8.96,4.19,6.01,9.55,16.73,21.22,24.76,46.49,60.49,9.28,0.35,9.42,1.34,22.09,2.35,33.31,7.84,7.220000000000001,10.260000000000002,1.14,1.14,7.1000000000000005,5.76,0.71,12.81,20.64,3.6599999999999997,3.06,Czechia,3.249877779439059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CZE,PHL,2018,6.757351,CZ,CZE,3.49,0.45,10.71,25.19,0.0,0.0,1.14,5.85,2.65,3.55,10.65,14.0,3.61,5.68,11.44,12.32,1.39,2.25,2.96,3.13,0.33,0.39,4.05,10.03,4.61,6.65,27.29,51.71,0.21,1.1,4.16,8.96,4.19,6.01,9.55,16.73,21.22,24.76,46.49,60.49,9.28,0.35,9.42,1.34,22.09,2.35,33.31,7.84,7.220000000000001,10.260000000000002,1.14,1.14,7.1000000000000005,5.76,0.71,12.81,20.64,3.6599999999999997,3.06,Czechia,1.9106309493508233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CZE,VNM,2018,1.968196,CZ,CZE,3.49,0.45,10.71,25.19,0.0,0.0,1.14,5.85,2.65,3.55,10.65,14.0,3.61,5.68,11.44,12.32,1.39,2.25,2.96,3.13,0.33,0.39,4.05,10.03,4.61,6.65,27.29,51.71,0.21,1.1,4.16,8.96,4.19,6.01,9.55,16.73,21.22,24.76,46.49,60.49,9.28,0.35,9.42,1.34,22.09,2.35,33.31,7.84,7.220000000000001,10.260000000000002,1.14,1.14,7.1000000000000005,5.76,0.71,12.81,20.64,3.6599999999999997,3.06,Czechia,0.6771173871668937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FIN,VNM,2020,4.985345,FI,FIN,3.88,11.17,30.02,43.6,2.19,0.86,6.61,9.2,15.99,13.51,19.24,33.55,13.3,14.47,29.5,61.12,9.08,5.39,12.88,18.63,1.45,2.0,12.02,,7.68,16.65,44.01,56.1,3.52,2.37,9.8,21.55,16.25,12.98,20.75,,40.64,48.19,66.43,79.79,29.63,9.39,31.54,5.18,48.46,11.26,74.75,24.01,26.14,18.85,4.42,5.75,5.729999999999999,15.03,7.490000000000001,18.830000000000002,27.36,10.02,7.430000000000001,Finland,1.6065026086419332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FIN,IND,2021,87.426492,FI,FIN,3.88,11.17,30.02,43.6,2.19,0.86,6.61,9.2,15.99,13.51,19.24,33.55,13.3,14.47,29.5,61.12,9.08,5.39,12.88,18.63,1.45,2.0,12.02,,7.68,16.65,44.01,56.1,3.52,2.37,9.8,21.55,16.25,12.98,20.75,,40.64,48.19,66.43,79.79,29.63,9.39,31.54,5.18,48.46,11.26,74.75,24.01,26.14,18.85,4.42,5.75,5.729999999999999,15.03,7.490000000000001,18.830000000000002,27.36,10.02,7.430000000000001,Finland,4.470798348860436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FIN,PHL,2021,12.518343,FI,FIN,3.88,11.17,30.02,43.6,2.19,0.86,6.61,9.2,15.99,13.51,19.24,33.55,13.3,14.47,29.5,61.12,9.08,5.39,12.88,18.63,1.45,2.0,12.02,,7.68,16.65,44.01,56.1,3.52,2.37,9.8,21.55,16.25,12.98,20.75,,40.64,48.19,66.43,79.79,29.63,9.39,31.54,5.18,48.46,11.26,74.75,24.01,26.14,18.85,4.42,5.75,5.729999999999999,15.03,7.490000000000001,18.830000000000002,27.36,10.02,7.430000000000001,Finland,2.5271950086703394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FIN,VNM,2021,5.367724,FI,FIN,3.88,11.17,30.02,43.6,2.19,0.86,6.61,9.2,15.99,13.51,19.24,33.55,13.3,14.47,29.5,61.12,9.08,5.39,12.88,18.63,1.45,2.0,12.02,,7.68,16.65,44.01,56.1,3.52,2.37,9.8,21.55,16.25,12.98,20.75,,40.64,48.19,66.43,79.79,29.63,9.39,31.54,5.18,48.46,11.26,74.75,24.01,26.14,18.85,4.42,5.75,5.729999999999999,15.03,7.490000000000001,18.830000000000002,27.36,10.02,7.430000000000001,Finland,1.6804039825502257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DNK,IND,2024,148.108213,DK,DNK,10.56,8.37,34.06,49.96,1.34,1.26,6.79,14.98,19.45,12.77,21.95,17.83,15.79,9.15,28.18,48.54,7.5,4.96,8.57,9.95,3.63,3.13,12.06,26.24,15.14,22.0,51.97,62.74,3.55,1.44,17.69,24.8,27.28,14.8,21.75,38.55,54.75,44.31,68.3,79.08,39.22,8.87,23.58,3.23,44.9,11.7,63.71,23.93,23.5,25.690000000000005,5.45,5.53,9.18,19.03,3.6100000000000003,5.68,29.97,8.93,16.25,Denmark,4.997943175509265,1.0,1.0,25.690000000000005,25.690000000000005,23.5,23.5,5.53,5.53,9.18,9.18,19.03,19.03,3.6100000000000003,3.6100000000000003,5.68,5.68,29.97,29.97,8.93,8.93,16.25,16.25,34.06,34.06
DNK,PHL,2024,38.612623,DK,DNK,10.56,8.37,34.06,49.96,1.34,1.26,6.79,14.98,19.45,12.77,21.95,17.83,15.79,9.15,28.18,48.54,7.5,4.96,8.57,9.95,3.63,3.13,12.06,26.24,15.14,22.0,51.97,62.74,3.55,1.44,17.69,24.8,27.28,14.8,21.75,38.55,54.75,44.31,68.3,79.08,39.22,8.87,23.58,3.23,44.9,11.7,63.71,23.93,23.5,25.690000000000005,5.45,5.53,9.18,19.03,3.6100000000000003,5.68,29.97,8.93,16.25,Denmark,3.653579243736551,1.0,1.0,25.690000000000005,25.690000000000005,23.5,23.5,5.53,5.53,9.18,9.18,19.03,19.03,3.6100000000000003,3.6100000000000003,5.68,5.68,29.97,29.97,8.93,8.93,16.25,16.25,34.06,34.06
DNK,VNM,2024,11.705212,DK,DNK,10.56,8.37,34.06,49.96,1.34,1.26,6.79,14.98,19.45,12.77,21.95,17.83,15.79,9.15,28.18,48.54,7.5,4.96,8.57,9.95,3.63,3.13,12.06,26.24,15.14,22.0,51.97,62.74,3.55,1.44,17.69,24.8,27.28,14.8,21.75,38.55,54.75,44.31,68.3,79.08,39.22,8.87,23.58,3.23,44.9,11.7,63.71,23.93,23.5,25.690000000000005,5.45,5.53,9.18,19.03,3.6100000000000003,5.68,29.97,8.93,16.25,Denmark,2.460034212696839,1.0,1.0,25.690000000000005,25.690000000000005,23.5,23.5,5.53,5.53,9.18,9.18,19.03,19.03,3.6100000000000003,3.6100000000000003,5.68,5.68,29.97,29.97,8.93,8.93,16.25,16.25,34.06,34.06
DNK,IND,2023,122.498514,DK,DNK,10.56,8.37,34.06,49.96,1.34,1.26,6.79,14.98,19.45,12.77,21.95,17.83,15.79,9.15,28.18,48.54,7.5,4.96,8.57,9.95,3.63,3.13,12.06,26.24,15.14,22.0,51.97,62.74,3.55,1.44,17.69,24.8,27.28,14.8,21.75,38.55,54.75,44.31,68.3,79.08,39.22,8.87,23.58,3.23,44.9,11.7,63.71,23.93,23.5,25.690000000000005,5.45,5.53,9.18,19.03,3.6100000000000003,5.68,29.97,8.93,16.25,Denmark,4.80809889929896,1.0,0.0,25.690000000000005,0.0,23.5,0.0,5.53,0.0,9.18,0.0,19.03,0.0,3.6100000000000003,0.0,5.68,0.0,29.97,0.0,8.93,0.0,16.25,0.0,34.06,0.0
DNK,PHL,2023,27.703672,DK,DNK,10.56,8.37,34.06,49.96,1.34,1.26,6.79,14.98,19.45,12.77,21.95,17.83,15.79,9.15,28.18,48.54,7.5,4.96,8.57,9.95,3.63,3.13,12.06,26.24,15.14,22.0,51.97,62.74,3.55,1.44,17.69,24.8,27.28,14.8,21.75,38.55,54.75,44.31,68.3,79.08,39.22,8.87,23.58,3.23,44.9,11.7,63.71,23.93,23.5,25.690000000000005,5.45,5.53,9.18,19.03,3.6100000000000003,5.68,29.97,8.93,16.25,Denmark,3.3215649675844667,1.0,0.0,25.690000000000005,0.0,23.5,0.0,5.53,0.0,9.18,0.0,19.03,0.0,3.6100000000000003,0.0,5.68,0.0,29.97,0.0,8.93,0.0,16.25,0.0,34.06,0.0
DNK,VNM,2023,11.362714,DK,DNK,10.56,8.37,34.06,49.96,1.34,1.26,6.79,14.98,19.45,12.77,21.95,17.83,15.79,9.15,28.18,48.54,7.5,4.96,8.57,9.95,3.63,3.13,12.06,26.24,15.14,22.0,51.97,62.74,3.55,1.44,17.69,24.8,27.28,14.8,21.75,38.55,54.75,44.31,68.3,79.08,39.22,8.87,23.58,3.23,44.9,11.7,63.71,23.93,23.5,25.690000000000005,5.45,5.53,9.18,19.03,3.6100000000000003,5.68,29.97,8.93,16.25,Denmark,2.43033729320963,1.0,0.0,25.690000000000005,0.0,23.5,0.0,5.53,0.0,9.18,0.0,19.03,0.0,3.6100000000000003,0.0,5.68,0.0,29.97,0.0,8.93,0.0,16.25,0.0,34.06,0.0
DNK,IND,2018,62.010533,DK,DNK,10.56,8.37,34.06,49.96,1.34,1.26,6.79,14.98,19.45,12.77,21.95,17.83,15.79,9.15,28.18,48.54,7.5,4.96,8.57,9.95,3.63,3.13,12.06,26.24,15.14,22.0,51.97,62.74,3.55,1.44,17.69,24.8,27.28,14.8,21.75,38.55,54.75,44.31,68.3,79.08,39.22,8.87,23.58,3.23,44.9,11.7,63.71,23.93,23.5,25.690000000000005,5.45,5.53,9.18,19.03,3.6100000000000003,5.68,29.97,8.93,16.25,Denmark,4.127304257712687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DNK,PHL,2018,15.005854,DK,DNK,10.56,8.37,34.06,49.96,1.34,1.26,6.79,14.98,19.45,12.77,21.95,17.83,15.79,9.15,28.18,48.54,7.5,4.96,8.57,9.95,3.63,3.13,12.06,26.24,15.14,22.0,51.97,62.74,3.55,1.44,17.69,24.8,27.28,14.8,21.75,38.55,54.75,44.31,68.3,79.08,39.22,8.87,23.58,3.23,44.9,11.7,63.71,23.93,23.5,25.690000000000005,5.45,5.53,9.18,19.03,3.6100000000000003,5.68,29.97,8.93,16.25,Denmark,2.708440391634649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DNK,VNM,2018,3.991047,DK,DNK,10.56,8.37,34.06,49.96,1.34,1.26,6.79,14.98,19.45,12.77,21.95,17.83,15.79,9.15,28.18,48.54,7.5,4.96,8.57,9.95,3.63,3.13,12.06,26.24,15.14,22.0,51.97,62.74,3.55,1.44,17.69,24.8,27.28,14.8,21.75,38.55,54.75,44.31,68.3,79.08,39.22,8.87,23.58,3.23,44.9,11.7,63.71,23.93,23.5,25.690000000000005,5.45,5.53,9.18,19.03,3.6100000000000003,5.68,29.97,8.93,16.25,Denmark,1.384053602494373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AUT,IND,2022,154.188877,AT,AUT,3.4,5.73,13.94,26.92,0.53,0.72,3.55,5.99,7.0,11.99,16.7,16.83,12.14,15.09,26.87,39.79,2.61,5.13,5.5,3.92,0.36,1.98,9.14,16.68,3.62,15.01,31.35,61.48,0.07,2.89,7.71,12.52,9.61,12.31,22.71,32.54,30.27,37.05,60.74,79.93,20.93,3.12,25.82,4.28,39.59,7.35,52.8,14.89,10.54,8.209999999999999,3.0199999999999996,2.83,4.709999999999999,11.780000000000001,0.3700000000000001,18.660000000000004,16.340000000000003,7.16,4.82,Austria,5.03817832493474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
